lat,lon
52.5266188,13.40805
52.5325048,13.4172383
52.5200738,13.3872602
52.512796,13.3937831
52.5307039,13.4015269
52.4636891,13.3321668
52.55539,13.34444
52.5810105,13.4032055
52.4895647,13.4250225
52.5280443,13.4099983
52.5422412,13.4114584
52.551124,13.4054818
52.5366037,13.4191009
52.47622,13.36808
52.534845,13.4188471
52.5371725,13.4116737
52.5414703,13.4093767
52.5303884,13.4117549
52.52867,13.42478
52.50833,13.32231
52.5634585,13.3918786
52.498796,13.4256527
52.5378369,13.4228975
52.5421278,13.3556263
52.5547521,13.3609686
52.4909261,13.4161406
52.5425082,13.4127223
52.5033064,13.4091123
52.5341,13.41507
52.5387474,13.4234686
52.5286474,13.4165549
52.53865,13.40855
52.5328507,13.4304222
52.5239938,13.408986
52.5408155,13.4152902
52.5156623,13.4677314
52.5075063,13.3895957
52.5274873,13.3301889
52.527657,13.3295208
52.5276553,13.3285004
52.5199462,13.4036394
52.5087104,13.3089922
52.527491,13.3385216
52.5279123,13.3263458
52.527491,13.3385216
52.527491,13.3385216
52.540331,13.418512
52.5260986,13.3299379
